district,date,rainfall_mm,temperature_c,humidity_pct,sanitation_score,population_density,previous_cases,outbreak_label
Cape Coast,2024-04-26,21.585913276147167,31.97841905394978,50.90316583018166,0.6167836805343054,311.5281689307268,27,0
Kumasi,2024-04-27,0.7686445108652931,22.18915986710849,50.63493625210404,0.5340933098827314,687.0530015366016,18,0
Takoradi,2024-04-28,3.4546297810450373,23.95389063127736,53.322204435311136,0.5935621352052509,464.67742831779674,25,0
Accra,2024-04-29,4.813712174806433,16.58280903889525,62.921927283263734,0.7777747849428099,636.4392359298824,21,0
Tamale,2024-04-30,6.0611165742886906,20.970649667519055,58.12670981593625,0.6456805364188722,196.7054973660173,25,0
Accra,2024-05-01,4.100912120190553,29.824258165487286,37.61768766675028,0.708697391164574,115.22151992944659,26,0
Tamale,2024-05-02,0.04909447692281613,33.07791411774116,38.792998473649334,0.6884334401735943,918.607984642271,19,0
Cape Coast,2024-05-03,1.9760491799893007,18.82825564060039,53.931348221428244,0.9379524624999473,342.6670078904645,22,0
Kumasi,2024-05-04,3.6460654678634166,22.037678704235528,64.57686586053552,0.9526494995052577,837.7093025024132,26,0
Accra,2024-05-05,0.45984458552025365,24.867971215205365,32.52495157274765,0.7464784858279301,999.4152704249801,18,0
Takoradi,2024-05-06,2.158739455418413,26.400805794098034,55.002698238483696,0.6650779751578022,290.2881321990201,19,0
Cape Coast,2024-05-07,0.16883422852762026,20.95198240039177,54.73752143482579,0.5534003520011819,338.65366706502004,19,0
Accra,2024-05-08,0.40918844804043625,27.120305222320447,73.88337778208448,0.9767014396910475,696.5738088711992,19,0
Takoradi,2024-05-09,2.528554267677974,22.63080326464542,56.149781882871366,0.5301134724501487,968.9037711405591,21,0
Accra,2024-05-10,0.7119425296233068,24.927738645608603,63.829889847409284,0.6488251387841402,924.2329133716695,13,0
Tamale,2024-05-11,4.191337019590604,27.7314212400185,61.41257140087463,0.6490331005850021,552.5879680590265,18,0
Accra,2024-05-12,5.84729281579217,25.032111349054688,38.694335201928,0.6602006430701075,815.5992542740522,26,0
Accra,2024-05-13,8.061878595553797,22.818070547367157,67.68207216631737,0.5821434216362047,222.17126778991096,16,0
Accra,2024-05-14,1.116656871289236,24.451950980370846,62.15396505456288,0.8915807154618486,979.694365783611,21,0
Cape Coast,2024-05-15,0.9165056756753848,24.558185203973323,65.0826863967459,0.5612489309829947,967.9179106323878,14,0
Accra,2024-05-16,0.5522440864253784,23.14994485058936,99.26237706436326,0.8174533295765813,247.35606209125388,19,0
Takoradi,2024-05-17,5.058920573520652,23.706019686664487,39.158870605014116,0.5619230133529087,369.48081232279594,21,0
Tamale,2024-05-18,6.1289746975579975,32.99323585252358,77.24696649761108,0.5352678187964783,190.13949775609024,21,0
Tamale,2024-05-19,0.16047873368016055,27.804597239706194,57.12552480599644,0.9547147518429382,344.5458390083617,17,0
Accra,2024-05-20,13.760970272244544,23.522598409854197,62.873289044030095,0.5950643831593528,834.3602104736859,24,0
Cape Coast,2024-05-21,0.26685242839504014,28.484772022553678,59.54487754698758,0.9106250772798521,440.4840464487335,18,0
Cape Coast,2024-05-22,3.89675444047811,23.33090255121995,55.757636666019565,0.772315435553568,179.55727043208253,21,0
Takoradi,2024-05-23,6.173200020306195,30.865623187933206,54.30167071761241,0.5389282598043847,408.0029723010141,18,0
Accra,2024-05-24,10.238517762273805,26.84821096099047,63.29508735573009,0.9777240957190337,983.2450008171521,21,0
Tamale,2024-05-25,6.260337364360131,24.463489279978855,44.82826303328321,0.6234805834959463,666.7152357332826,22,0
Cape Coast,2024-05-26,8.090579362983629,27.238584629051388,67.50579167521765,0.9298226726763033,474.544851765542,12,0
Accra,2024-05-27,2.073413745732168,17.145619239657503,55.83805595114746,0.584405002892282,249.884662147543,16,0
Cape Coast,2024-05-28,8.432272846739616,19.366162655450974,48.69930660959642,0.9269714410709264,987.5591175553253,25,0
Cape Coast,2024-05-29,0.4175322487908133,19.030374968004722,55.49987142004186,0.506614406452647,838.7641083368159,24,0
Tamale,2024-05-30,11.26025159392608,25.714715473818533,72.57149216862572,0.7558902282847404,353.32957220582745,19,0
Kumasi,2024-05-31,3.9658584143946474,33.66257499742546,54.64664912983777,0.8847212897107783,163.0618261490705,15,0
Takoradi,2024-06-01,8.499488048327594,36.15650073096316,63.5845361820962,0.9673977587463917,150.96300163980223,15,0
Takoradi,2024-06-02,3.010304859675232,28.190255507203787,52.69043724284526,0.9546010681032435,208.34033455498044,24,0
Tamale,2024-06-03,5.158195008600444,27.504222374722286,67.57921849923619,0.9098124347738225,622.6917252529795,25,0
Cape Coast,2024-06-04,3.736989069793848,15.994711329236305,66.85507738790204,0.944095674830652,935.8870790849431,29,0
Accra,2024-06-05,6.576189174934603,22.28663100132989,78.48608833296412,0.5996098429185382,547.069085205386,22,0
Cape Coast,2024-06-06,0.42577449944478085,21.061081240458805,58.244360545007844,0.6420921478558643,858.6509342105775,22,0
Tamale,2024-06-07,0.3112501565950754,21.89576200874442,66.68654804757907,0.6444842624605293,501.29795787382704,15,0
Takoradi,2024-06-08,1.4191357876995818,24.159280907076052,60.98067539538945,0.6885269655008495,737.7251911910427,20,0
Cape Coast,2024-06-09,0.8690574325757503,22.639547111514364,72.95871781863015,0.6966603351925944,758.6854635578508,23,0
Takoradi,2024-06-10,10.270177785011992,15.103500948121061,52.8116761239127,0.7722776623273377,256.5673353130048,14,0
Accra,2024-06-11,1.2372707909027696,28.73955128058767,67.45005312877281,0.5799398816832206,425.0944530782306,20,0
Takoradi,2024-06-12,18.620514047170467,19.636284871300965,58.053027038833186,0.8456233318929947,673.5719408842215,28,0
Takoradi,2024-06-13,2.0541156216571466,26.196234320555746,59.358118228915025,0.5837832696522532,163.62694736592957,25,0
Kumasi,2024-06-14,1.0051855198942645,35.370413348749864,60.91752484448373,0.6551542410522737,425.38616898666095,18,0
Kumasi,2024-06-15,7.796065487971737,20.403077042067885,62.52240396426677,0.751672565303077,581.3195196530733,21,0
Kumasi,2024-06-16,5.375081026707593,12.348562386268352,58.83770956878042,0.8982202807617387,996.6020437401748,27,0
Takoradi,2024-06-17,3.4477255436171688,23.569978890599447,62.147131831705266,0.8697346166193636,527.0802063601966,22,0
Tamale,2024-06-18,4.052491495578103,30.504798174992857,75.78118057562185,0.8227671782052611,834.4510814028912,20,0
Takoradi,2024-06-19,6.350594698644832,34.79173727110297,69.85449685615218,0.5778866302900851,488.86055655995597,19,0
Tamale,2024-06-20,1.2967997284335335,18.852252027737915,68.69154592496896,0.7735226728077889,816.751650357738,20,0
Tamale,2024-06-21,28.043156160238524,27.483496116182607,55.444604739761296,0.5437232508999428,635.8733214580975,16,0
Kumasi,2024-06-22,18.403199889450473,22.673447716099734,51.10759171771676,0.6886815883983254,897.9358973521585,22,0
Cape Coast,2024-06-23,5.253765450662784,24.47025822847932,69.55300558237752,0.7067582651449795,469.8482971150989,21,0
Accra,2024-06-24,1.1128588923444667,38.221716735085174,68.76046792529795,0.5199057197228769,643.873977839331,17,0
Kumasi,2024-06-25,5.700738976376844,17.485148358024233,74.72670675750982,0.636994049734986,667.0168125569446,15,0
Kumasi,2024-06-26,0.37468685917146644,26.268698307472867,53.9601937403077,0.9778247336332446,475.644647620426,18,0
Cape Coast,2024-06-27,0.1556605826180974,27.338465858827167,57.70451344639653,0.9768163039148448,229.88083931873336,17,0
Accra,2024-06-28,1.4898937656944828,30.428931624696737,43.605158374745656,0.6761635271262696,184.203466221102,27,0
Takoradi,2024-06-29,3.1052765093671946,25.48991576735448,56.07528893939127,0.521550054474162,115.00439553966979,16,0
Takoradi,2024-06-30,10.135099625954203,26.54025269752051,69.96570510579447,0.5895474696640908,886.1808378206931,17,0
Kumasi,2024-07-01,6.494514894089445,23.041757162891045,55.33504620771802,0.6961088967167701,312.82742101482506,26,0
Accra,2024-07-02,6.787689523746609,26.345634706225535,66.40479795200824,0.9738898489846148,290.3560743535912,15,0
Kumasi,2024-07-03,2.7712178970370696,23.28403862251295,58.094968940021886,0.5705995317685925,762.431860383459,20,0
Tamale,2024-07-04,2.122742663447413,28.107859449280255,63.24057028221561,0.8817579218341061,388.0145017786526,26,0
Kumasi,2024-07-05,2.318428252736485,23.15194831978183,48.523086101843326,0.554341269687346,555.4402231706529,27,0
Kumasi,2024-07-06,21.97031945758252,26.885501969510933,60.852094496339014,0.9906287886956384,246.25995876771066,20,0
Takoradi,2024-07-07,0.20467871021964334,24.853685931575107,30.088640290992767,0.6908082495545675,963.7711493157723,22,0
Takoradi,2024-07-08,10.088214958778694,30.63025125386084,58.13103841838015,0.887617269449528,866.4232600155136,18,0
Takoradi,2024-07-09,4.321758706763312,24.74303138205757,43.6952675628486,0.6712955414055659,877.4106606685029,11,0
Tamale,2024-07-10,2.886745405173298,16.134837658965594,72.05994516546816,0.8138344385794043,466.0963737148047,19,0
Takoradi,2024-07-11,6.459607837444352,31.309607503569957,67.77407352764511,0.5960080423700184,786.1250923364555,19,0
Accra,2024-07-12,3.33417151799607,20.471338495686904,64.66670981966081,0.5730105096484812,229.48853985080214,15,0
Cape Coast,2024-07-13,10.334531706338835,21.7311683067559,75.2100622715938,0.9690320697840656,107.75710233260224,20,0
Accra,2024-07-14,11.548142398101874,22.02169352978254,50.51083479175163,0.9588236389522167,117.97563932022531,17,0
Accra,2024-07-15,2.7384935067701237,31.872190465854086,77.47363197915558,0.9437344701064412,627.9415636641044,12,0
Takoradi,2024-07-16,1.6205395354257095,14.321628930106522,69.32191564260384,0.8127167250832967,509.85541472314674,12,0
Cape Coast,2024-07-17,4.486735609704546,40.688742668299966,57.63444712781054,0.9041341056081391,566.2138140176678,23,0
Cape Coast,2024-07-18,12.172779697617994,30.28028404533026,71.35620147182944,0.5345184684556874,106.71682637549746,20,0
Cape Coast,2024-07-19,1.1828044947501228,26.1161945706458,48.93706487588366,0.6673945209453396,480.4179576916831,24,0
Tamale,2024-07-20,4.877107288497878,24.725529996918567,51.75485838472326,0.6568515623785781,746.2613450807747,18,0
Takoradi,2024-07-21,4.992390001127717,26.427770374288286,53.914102767603,0.8178226609763066,498.4243317706923,22,0
Cape Coast,2024-07-22,6.604650075634277,27.605612141896692,54.71022291935985,0.6779788867353203,758.997285681,26,0
Tamale,2024-07-23,0.7053281485133022,28.226077929750286,49.43442357239747,0.5742533908218403,309.7170679571513,24,0
Kumasi,2024-07-24,6.29082454563555,27.778022330017244,72.23083067095325,0.7982335377067719,831.8278040335529,26,0
Kumasi,2024-07-25,11.986266031446224,25.447903406276243,57.41145599630168,0.9071919603345407,629.5881164081071,20,0
Tamale,2024-07-26,0.9903228039007228,24.01330789846337,63.525049683568795,0.6910617472299866,289.6867894869156,12,0
Tamale,2024-07-27,1.3560479584358098,24.243633581732443,54.29648633586319,0.5661343575492408,313.04842826844964,29,0
Takoradi,2024-07-28,17.770885194307557,24.025458598236597,41.79396699451483,0.5983440986564115,665.2274181125833,21,0
Takoradi,2024-07-29,0.9982152737757894,30.668850484335323,62.70057358391422,0.618741652584692,846.945633891199,13,0
Kumasi,2024-07-30,9.63394883878329,27.967783611404307,40.87745024580223,0.6499487964972681,474.06500382623966,23,0
Cape Coast,2024-07-31,3.3891047127677454,10.298056826678598,59.31365953914531,0.8213975352531546,332.47038621483296,17,0
Kumasi,2024-08-01,1.4199848499718524,28.279503882648804,46.3168496116719,0.8004727422688596,880.3104462195404,16,0
Cape Coast,2024-08-02,10.230030008724246,25.973680973593876,79.87275999230808,0.8480399307835196,702.3414625757514,29,0
Cape Coast,2024-08-03,2.946686627799779,24.90645621777051,69.11362722174722,0.6812509922657566,503.27693855476883,19,0
Takoradi,2024-08-04,3.6161493455055904,23.05740773455557,61.05753791271481,0.9119988259399892,539.1101757513717,18,0
Accra,2024-08-05,2.2254497958890394,30.620563599930065,72.63706677654669,0.6020438305778801,283.8308211427568,22,0
Accra,2024-08-06,4.494106713425393,29.737632310614288,51.536840225342644,0.734520373759077,664.1223670583595,10,0
Tamale,2024-08-07,0.8927864880881569,21.135611660881956,65.43479378670094,0.9004693607707152,422.8682594885998,21,0
Takoradi,2024-08-08,2.4803545318173676,27.035261435622676,61.99810433718714,0.5900793238663096,996.0806590069143,20,0
Cape Coast,2024-08-09,17.43579020910572,20.14171632729357,62.6402008133367,0.5549315568703914,532.165163735699,16,0
Accra,2024-08-10,1.492929402120031,18.101909176055347,72.72353500106767,0.9418419838439949,537.2970455706518,27,0
Cape Coast,2024-08-11,5.346286922585514,21.866413877050174,67.32492102779803,0.6714648313795979,609.2666086696047,13,0
Accra,2024-08-12,1.9666210219446354,29.311967361913794,62.887236628250236,0.841935062454516,925.080402806872,28,0
Accra,2024-08-13,7.424458453535825,29.765625226880434,43.45112563771704,0.5126743021319693,820.7362898737753,20,0
Accra,2024-08-14,0.7013338980506838,27.565427100486467,50.399537047205364,0.8450234442047249,506.0170628180573,13,0
Takoradi,2024-08-15,17.503052272121998,28.625478934239986,58.77291066404276,0.6580506557734853,746.8293393755164,27,0
Kumasi,2024-08-16,3.023754610823689,27.58089143557479,60.93372374276651,0.5278704267937209,627.6119489026855,22,0
Cape Coast,2024-08-17,1.346267717488601,21.792592023885238,48.69796275326076,0.8049063807740585,543.130343831124,21,0
Takoradi,2024-08-18,0.38168861277968535,27.159612723369705,84.11676675578421,0.6204019080365866,273.08419550591543,23,0
Takoradi,2024-08-19,0.9301897005229697,29.002047626138413,75.16394055253573,0.69340362102594,517.5426371094018,19,0
Takoradi,2024-08-20,3.6674917271479073,28.771456649067872,66.02118320392483,0.5402904061432567,321.2367283203172,15,0
Takoradi,2024-08-21,2.054925399025833,30.944566857373214,60.72036861283745,0.5735816255474726,923.3579348664892,17,0
Takoradi,2024-08-22,8.827049420610788,28.541519236005318,57.87791030098848,0.6489886177479218,401.86613214671223,15,0
Tamale,2024-08-23,2.818385953427962,26.757241037707914,50.48081539977764,0.5448797502800786,957.037613080035,14,0
Cape Coast,2024-08-24,1.4298461848792552,30.350751191582138,60.774805185188626,0.9554131323431576,579.7497610852402,16,0
Takoradi,2024-08-25,4.800494582867339,24.8673937037547,62.57752540142751,0.5030235215919892,668.3899408085442,17,0
Cape Coast,2024-08-26,6.134113034796725,20.59062674386141,47.58239424518376,0.7419301094321558,588.6464000403951,27,0
Tamale,2024-08-27,0.9138597384292341,24.18466518028118,63.341764172448976,0.5616237290662758,216.4425552700308,21,0
Tamale,2024-08-28,0.9173263506538034,21.275486775967757,58.44740951175251,0.6538395447389742,438.23909710714685,18,0
Cape Coast,2024-08-29,0.18680364004741368,21.62410862512809,40.921924421226095,0.9630297799091327,189.23150104986155,22,0
Accra,2024-08-30,6.66665060394917,24.27740664642241,51.39614989220498,0.5808472766369934,660.6586397650435,17,0
Kumasi,2024-08-31,5.450312625735495,21.037900395000193,55.863944665783556,0.9829161598591662,502.18677568039504,13,0
Accra,2024-09-01,3.2182708481764637,23.4601923518048,78.8768765734019,0.6028971884947109,800.1864744138431,20,0
Accra,2024-09-02,9.294962453380752,15.531926665231072,65.56553124533758,0.8707830542334147,298.42343289943284,16,0
Accra,2024-09-03,8.190991605846756,26.066468536864694,46.64518430900109,0.7733386324486559,248.10945258640143,18,0
Takoradi,2024-09-04,4.401655068179608,25.006027376811122,64.86036289417638,0.9422393637983796,465.699007867391,18,0
Tamale,2024-09-05,10.135053132645012,20.914556844659046,44.52696011061634,0.7769966277515654,933.926844896543,27,0
Accra,2024-09-06,1.1523592518528678,28.296228342162024,70.82691053887073,0.7672796095781543,739.3796335111706,19,0
Tamale,2024-09-07,0.5934651069514228,29.68785068813279,55.28875348182122,0.5977290001841999,477.0312623136268,26,0
Cape Coast,2024-09-08,1.5718390286405395,16.962200678155128,59.06363811260829,0.5831146810258294,565.5449527788795,29,0
Kumasi,2024-09-09,0.29390553364981353,21.18637610716893,73.2579664754219,0.9582445755577571,175.7917100593885,18,0
Cape Coast,2024-09-10,3.7875702141697194,21.15428825106351,47.1283643141575,0.663919099425017,986.1183067385018,21,0
Cape Coast,2024-09-11,13.791906027009833,20.300484494455677,46.02881814887009,0.686041127481448,699.766574225427,19,0
Takoradi,2024-09-12,0.20069208204691116,29.147374209658743,54.16400673653995,0.8799118292141942,356.86366161708025,23,0
Kumasi,2024-09-13,0.6511693999155838,24.030869306135983,70.38378851019317,0.6694117412114037,627.22755479372,29,0
Cape Coast,2024-09-14,3.0092162415096544,23.677425793446947,44.806539245231576,0.9760312233195014,198.5341294620946,16,0
Cape Coast,2024-09-15,13.581043269379974,14.980688177966233,31.67844401889431,0.8689638844994001,969.2530019268252,8,0
Kumasi,2024-09-16,1.900128055283935,28.17709015104613,55.488411415910015,0.79871462128671,257.30648909502935,14,0
Kumasi,2024-09-17,3.5386125188567257,18.80370802573264,65.51740799910921,0.9404475802723762,683.2272862496927,16,0
Cape Coast,2024-09-18,0.21230866500525847,25.299663151331643,72.00261749738829,0.5248029541747414,320.9090162850374,16,0
Kumasi,2024-09-19,0.8028582566820947,26.386884689790957,55.36838637914601,0.6285313460946044,745.8052443836822,13,0
Cape Coast,2024-09-20,21.573755422666892,31.803292979193255,55.885733928839976,0.732518167110455,799.139230516253,16,0
Cape Coast,2024-09-21,16.779021539099546,18.45589800440444,71.53900734255747,0.6134892697357606,706.0777560202894,27,0
Takoradi,2024-09-22,0.024761114869138078,9.902439220895873,41.3025830030458,0.8719525936510759,653.0495142296733,18,0
Accra,2024-09-23,15.163203993394077,25.919247723768475,56.114792248169906,0.9596040155268626,903.2221845568105,19,0
Cape Coast,2024-09-24,5.096048067842505,34.00255590755427,61.90423889925058,0.7118850599654617,170.76403989078224,19,0
Tamale,2024-09-25,10.121672834882553,31.19473176469719,64.49218721285034,0.6710663000559475,397.82328920217566,29,0
Accra,2024-09-26,3.0324613454600473,26.048297076373128,54.901933068091175,0.9807753660687831,323.45873166776136,21,0
Accra,2024-09-27,3.624180343488855,22.541819071839765,60.344410117058416,0.7224262164137705,989.2125658588794,16,0
Accra,2024-09-28,3.3554274975442997,29.035612983186553,35.1167264658701,0.7445242002246416,450.45080170018616,16,0
Takoradi,2024-09-29,5.496026185327917,20.132269001477656,53.41751587666152,0.6758249361709527,759.3514293163589,15,0
Cape Coast,2024-09-30,0.7520872710472859,27.381788846781095,64.53508712554468,0.9547742365060692,716.2526474929041,21,0
Takoradi,2024-10-01,0.15215990459985634,27.527350795833133,50.177059657453206,0.7844777416409254,290.87311372963995,18,0
Cape Coast,2024-10-02,1.8403404400689043,30.3010495374944,60.58984221589597,0.8810872935908223,315.0979121903962,21,0
Takoradi,2024-10-03,6.098491737704197,38.79830019455539,64.46872500802698,0.9059033591754432,353.1561071977307,11,0
Takoradi,2024-10-04,1.1273152721830517,26.962079835893835,56.57450799142235,0.6709245209586291,470.0145504334413,25,0
Tamale,2024-10-05,5.595592046659895,22.455181871462507,61.70463770996571,0.71684716566019,310.8925590854741,25,0
Takoradi,2024-10-06,17.51815195114605,24.87212843904003,50.372674347153875,0.9242358872031323,117.68633447216303,14,0
Kumasi,2024-10-07,0.49303196860893483,16.15462047555441,57.93388720303953,0.6816276758379052,891.4537511264759,17,0
Tamale,2024-10-08,5.582895419522681,21.52643434455471,66.10216169589222,0.8969675667259256,969.0488482427957,24,0
Takoradi,2024-10-09,2.9326891987858676,22.95358780943448,61.569729609684344,0.9704961612872185,407.41334832841113,20,0
Accra,2024-10-10,10.130158110967582,22.379558010327038,54.13468730436065,0.8116051865340035,404.6561914829256,19,0
Kumasi,2024-10-11,0.974905495293219,25.76177436016861,62.24216404290793,0.8708136437259444,106.38263149693388,14,0
Kumasi,2024-10-12,5.898449381901769,20.887900338088997,67.14609790636618,0.9025486560205674,712.2256194973367,11,0
Kumasi,2024-10-13,9.104354307988228,30.605153336622358,39.50058721422522,0.9225198244483213,842.8959061737659,15,0
Tamale,2024-10-14,14.467161936901364,25.001035324590987,71.59074064955898,0.697526668928398,231.94747032400284,18,0
Takoradi,2024-10-15,5.74818117492311,24.953498394306926,56.63745261318928,0.5256317295879991,243.69971443043568,25,0
Takoradi,2024-10-16,3.437563063057698,23.36052641743541,64.2548993324023,0.7009381356183697,811.0749249742939,20,0
Accra,2024-10-17,4.8096742777547075,25.775953419294897,71.97246923645228,0.8368781148920449,654.6616735187301,22,0
Accra,2024-10-18,10.159164546839555,29.125491323338174,46.28326302769534,0.7251751928903964,140.3745018649453,22,0
Kumasi,2024-10-19,4.226945460345029,20.664348921445498,52.90558997572453,0.8744815754301993,660.2922914160536,21,0
Accra,2024-10-20,0.15429158866952597,21.709417554623716,57.11451304124295,0.6784912147343319,378.02595055938946,16,0
Tamale,2024-10-21,13.364527536495865,23.481369856116675,52.16246478875571,0.8173720705520148,431.85263992376133,17,0
Takoradi,2024-10-22,5.848287680055751,18.270645382633926,77.34936575836808,0.5932099024269872,792.7582764671922,15,0
Kumasi,2024-10-23,5.642987719397445,20.903710701392512,51.432279061732075,0.8746847183224784,829.8416734053495,24,0
Accra,2024-10-24,1.2146599900901198,22.618895632276704,54.44453220513133,0.7728479844065129,460.3209641558476,20,0
Tamale,2024-10-25,5.377684968340444,29.37194590356364,62.04389031602977,0.6020321942733002,952.4376424057193,23,0
Tamale,2024-10-26,2.5032578244792942,26.312806645009626,47.97850473923911,0.6459555867489036,465.816446156865,17,0
Accra,2024-10-27,5.266755678436183,25.967949556837723,56.04319288243736,0.8743043542909161,794.6524317070989,21,0
Takoradi,2024-10-28,0.5635653439134802,29.25448981083986,63.17453261250175,0.7413006178307604,535.4895381078331,17,0
Accra,2024-10-29,5.362461592329283,24.313141058003016,56.67139595617489,0.6080157201965362,907.7790938698756,14,0
Kumasi,2024-10-30,37.20861454852203,26.952324249644448,59.06613141100052,0.9836355951851488,916.9851192851607,19,0
Accra,2024-10-31,0.24706499447150343,24.48389123533752,54.70667887551629,0.857562509908444,178.67512708397547,26,0
Tamale,2024-11-01,18.899315562811143,26.326811746998143,44.85529690819233,0.9785674162698981,942.8439981792031,20,0
Accra,2024-11-02,2.6120284122729864,22.08620671194209,63.215932113392384,0.7135525226801716,842.9813573683741,22,0
Takoradi,2024-11-03,10.230167305078766,12.805914208617855,77.54933071647241,0.7375501703458602,812.1796428814001,14,0
Cape Coast,2024-11-04,7.625150284671463,24.32860418906848,60.18401630783438,0.9489776080925096,280.82020571697024,22,0
Accra,2024-11-05,4.185275529632762,32.1137406804997,62.25264117247549,0.7625246701226923,824.6072878791985,15,0
Takoradi,2024-11-06,6.705633929263293,29.631077011207964,66.9272275511686,0.8536394559528335,865.1194612165332,29,0
Takoradi,2024-11-07,10.539845504791698,29.826987422955852,47.30669503453301,0.6260864387477649,360.23530100873586,24,0
Tamale,2024-11-08,2.5887503932435134,31.18065360903109,77.02514658129606,0.7233632343513203,957.0340705260913,21,0
Takoradi,2024-11-09,1.9802961239550323,25.443287954807186,62.02328796422802,0.5617249329051776,144.87413175924783,17,0
Takoradi,2024-11-10,5.506981585861535,25.986578537027977,76.3185689908911,0.6029900179384808,234.9183279224257,20,0
Takoradi,2024-11-11,8.247289214855368,21.91174052282825,52.66967004476011,0.5004717076338155,583.8230242463628,18,0
Takoradi,2024-11-12,7.1834168441025605,23.41963571986475,78.18061922557825,0.5196325258243302,618.2132240100788,18,0
Kumasi,2024-11-13,7.992827382238877,28.07885574885571,67.75155494034783,0.9886419115884646,680.6350749708131,27,0
Kumasi,2024-11-14,2.8598124837094323,31.019422185844082,65.53040085852358,0.6211768475683812,115.27221638391981,18,0
Tamale,2024-11-15,8.514190531929316,24.302768621595003,62.34024454353148,0.8316553547520009,964.3300971599173,22,0
Accra,2024-11-16,0.6403548132678573,22.749053675742942,57.514713819255505,0.9195498493998058,140.1292834607296,28,0
Takoradi,2024-11-17,3.931678141721415,25.002639794282988,72.00531658473872,0.7753302296182821,228.75575745106215,30,0
Accra,2024-11-18,0.02887652758126927,28.006033744645574,61.40359869848047,0.5765722500419781,112.61306577345128,21,0
Accra,2024-11-19,1.9621459547159392,17.78072591933229,40.32930296412847,0.8640582186680832,610.1725899646852,27,0
Tamale,2024-11-20,2.2821728131459307,13.51909523431381,48.82813538292997,0.8001257050497915,939.040195528875,22,0
Takoradi,2024-11-21,2.5223351759433372,22.247315752542082,58.14154247807253,0.8656252946736875,699.3524494724178,15,0
Takoradi,2024-11-22,5.944882510155721,18.896437870429207,63.09998983165555,0.8848733114285436,840.3917216323846,26,0
Cape Coast,2024-11-23,2.4596767135570325,22.459299011763445,59.43411511100104,0.9877051838423725,111.95308311272207,14,0
Accra,2024-11-24,2.9773229278196425,24.26109840591264,72.18970789793663,0.7867816400133549,587.8137686317534,21,0
Accra,2024-11-25,1.3560532436598896,22.733757954884933,40.48898135961375,0.6708205563453009,513.6066797549697,17,0
Kumasi,2024-11-26,2.336052002753381,32.26233767235372,61.435879365051605,0.8242322784501186,549.0711497987138,19,0
Cape Coast,2024-11-27,1.289125487665244,26.6337238230116,41.82020774612845,0.5342203546213131,164.99186680166915,20,0
Kumasi,2024-11-28,0.3800654412769361,26.502371798054142,67.59712295484168,0.9486986591607931,715.9918249623768,23,0
Kumasi,2024-11-29,4.624747976592281,28.11103572021701,59.05541285557997,0.5596905056690984,552.898373372771,16,0
Kumasi,2024-11-30,5.516307375355344,19.305834411096154,64.19609972024118,0.6639214189429091,788.6339648751376,23,0
Tamale,2024-12-01,4.831218650742091,30.195558937101342,51.36117039410234,0.9078726903130605,536.7615706555439,19,0
Tamale,2024-12-02,3.113388075084737,24.6211785673227,72.7946493165775,0.7986561891653559,234.44347260378888,24,0
Kumasi,2024-12-03,2.3884517238994993,28.352403086206063,70.41724664058852,0.6968177601387211,683.4312586700398,22,0
Cape Coast,2024-12-04,9.951063609473774,19.64071383479922,65.83544303011888,0.7367178296875108,255.1477258946496,17,0
Accra,2024-12-05,3.660290274007968,17.23120616991968,58.704827531365595,0.9272736966010902,885.1551070193334,14,0
Cape Coast,2024-12-06,3.261771957576247,29.089448290125144,65.79857285295132,0.670002193029946,651.8046151623173,16,0
Takoradi,2024-12-07,0.12988276971007237,26.882047630487584,52.93107432012651,0.9348248424060857,241.48349520125882,27,0
Tamale,2024-12-08,2.087039407053988,20.48974222821245,68.55555659020712,0.5440672154883457,966.1042517330861,23,0
Accra,2024-12-09,2.391756824494026,20.651684593626527,76.4948089432392,0.8883992186043154,566.5289170017886,21,0
Accra,2024-12-10,2.5443275709899957,30.627173922073847,70.70610559979187,0.9237738165273681,165.6086066844895,24,0
Takoradi,2024-12-11,4.3395552743263535,19.05294053566336,52.70397530192591,0.5909088264186694,664.1496139735605,23,0
Takoradi,2024-12-12,3.8135855217643444,33.21336476627982,63.61417317273103,0.7151732661861002,327.8790163115292,25,0
Kumasi,2024-12-13,4.681256791374099,20.496896326760655,47.06858456241352,0.5827498873318278,823.3241066895722,22,0
Tamale,2024-12-14,7.238365643934406,28.191959628041914,65.72390311175675,0.8533020644971089,836.0398662095715,22,0
Tamale,2024-12-15,8.382852007425823,23.356907621255075,64.50603412862539,0.7676738840308284,981.0526202691957,20,0
Cape Coast,2024-12-16,6.3314237191569545,28.015937155411716,41.30183660467836,0.8176616733541605,551.6825779220533,19,0
Kumasi,2024-12-17,15.563993625021027,22.279429989429037,48.38216156087636,0.5982434834781056,509.4611917549634,20,0
Kumasi,2024-12-18,0.09200422291350013,24.18603546963853,57.16861103256233,0.6058729310262098,778.1280449018326,24,0
Kumasi,2024-12-19,1.0893995535625647,25.204595876978605,56.991402528591735,0.5207486627549531,219.2235907077339,16,0
Kumasi,2024-12-20,0.037958092657078446,19.989062721092637,47.90523064581195,0.6610337675978648,592.2239624138117,25,0
Tamale,2024-12-21,5.213164632038758,28.704121727100627,63.889787293521834,0.7798723306668375,591.6228401177659,20,0
Tamale,2024-12-22,11.415410050332383,22.433932167642073,62.51473608940512,0.9289674569986643,180.5258105293485,18,0
